                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     180                                      820                  1.5000000000000000E+000                  2.0000000000000000E-002                  2.8182884907633260E+007                  2.8705156498820563E+006                  7.0708762489778683E+003                  4.8707871897533481E+000                  1.4706396317608537E+000                 -2.1808636568463062E+000                  6.9654206174561106E-001                  1.0405703766078050E-005                  2.8288128251297506E-001                  2.3738452304708961E-005                  5.0339305971884114E-003                  9.3463347350240429E-003                  2.0850244238750366E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  1.0492077418860968E+000                  9.4839272831783442E-005                  4.2052466859227872E-001                  4.1313842922207260E-003                  2.7304574507604185E-003                  1.4067539126114649E-002                  3.1275366358125547E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4573733547453432E+004                  7.3970406563940933E+006                  3.0795843496417642E+009                  4.8408760350742979E+000                  4.8408760350742996E+000                  3.2446457478200478E-041                  1.5655570939060368E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.8938420876112738E+014                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231214"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000000E+000                  1.6750626544581715E-001                  3.8502938196638961E+000                 -7.4982942508233270E+000                  4.1580003498788161E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.6567474424327699E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999984999E+000                  1.6750323375011106E-001                  3.8521709273895279E+000                 -7.4858377212530476E+000                  4.1724017636681605E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.7922709875390254E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999966251E+000                  1.6749955119577636E-001                  3.8543511413067293E+000                 -7.4726418665970922E+000                  4.1878629569702177E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.9401432010488376E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999947500E+000                  1.6749597876196343E-001                  3.8577709071666941E+000                 -7.4540010446619425E+000                  4.2100699665131955E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.1568404072256519E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999909999E+000                  1.6748913383228026E-001                  3.8628065484722884E+000                 -7.4313367166678663E+000                  4.2380179872373152E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.4331558938249167E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999872500E+000                  1.6748263665561239E-001                  3.8684087699212379E+000                 -7.4110019874868946E+000                  4.2642772298622269E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  5.6936492409955350E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999834999E+000                  1.6747643640857737E-001                  3.8735356785685302E+000                 -7.3962452778295606E+000                  4.2845034413826024E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  5.8904739865902331E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999811560E+000                  1.6747269058585315E-001                  3.8778050620637661E+000                 -7.3858939040452309E+000                  4.2994458190442399E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.0325874438614660E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999788125E+000                  1.6746903289537987E-001                  3.8824678736156031E+000                 -7.3765042018717093E+000                  4.3138916207782030E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1644618854381880E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
