                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                      724                  1.5000000000000000E+000                  2.0000000000000000E-002                  6.7941832855590628E+006                  3.3228489102252125E+005                  5.3636128547564194E+003                  2.1532239741912074E+000                  1.6993503224646886E+000                 -2.7844834364968132E+000                  6.9999763176403995E-001                  3.2165330455470850E-005                  2.7997020271001782E-001                  3.4468821880116580E-003                  1.0103441089997938E-003                  9.3805276453446107E-003                  2.0850244238750366E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  1.0499996493804871E+000                  4.5047052362688368E-005                  4.1995530356033056E-001                  5.1703250002655427E-003                  1.5155141591277565E-003                  1.4070791467730305E-002                  3.1275366358125565E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8102385294127773E+004                  1.4480758189538851E+007                  6.9662980627151384E+009                  8.6872070847983547E-003                  8.6872070847983564E-003                  0.0000000000000000E+000                  3.4808198029320330E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.1440811845235869E+014                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231214"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000000E+000                  2.3028291826281216E-001                  3.7296017489367412E+000                 -6.8748320780168113E+000                  4.6585495643019623E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9574972479351418E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999984999E+000                  2.3028245064652192E-001                  3.7299268460271509E+000                 -6.8725713877324530E+000                  4.6611357868804282E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9677170312563586E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999966251E+000                  2.3028186915882931E-001                  3.7302892695574910E+000                 -6.8700786619539569E+000                  4.6639914346585556E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9790476386338202E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999947500E+000                  2.3028129099683214E-001                  3.7308345652991530E+000                 -6.8663761376154380E+000                  4.6682400277777667E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9959979074279509E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999909999E+000                  2.3028014448220671E-001                  3.7319319738952141E+000                 -6.8591006040321005E+000                  4.6766146097653811E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.0297296850618488E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999834999E+000                  2.3027788952053849E-001                  3.7345229871862391E+000                 -6.8427608349596429E+000                  4.6955496598706423E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1075790080565966E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999647500E+000                  2.3027246013189567E-001                  3.7383435542394374E+000                 -6.8208938736913565E+000                  4.7212445188529006E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.2164548286051135E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999460001E+000                  2.3026729715885372E-001                  3.7422783700375275E+000                 -6.8005769456466334E+000                  4.7455048198877261E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.3226484646702080E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999272502E+000                  2.3026236998298030E-001                  3.7463336345552167E+000                 -6.7816644456841075E+000                  4.7684823215548882E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.4260697718932526E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999999999084999E+000                  2.3025765261199488E-001                  3.7505223294053844E+000                 -6.7640404850352054E+000                  4.7903059064368607E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5265866463870171E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999998897500E+000                  2.3025312269815637E-001                  3.7548649574498758E+000                 -6.7476152668371610E+000                  4.8110859597693727E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.6240132190127156E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999998709999E+000                  2.3024876077448889E-001                  3.7593876902432042E+000                 -6.7323198534446576E+000                  4.8309177481393508E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.7181141676986813E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999998522500E+000                  2.3024454967494828E-001                  3.7641203154828404E+000                 -6.7181014758127695E+000                  4.8498840603310596E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  2.8086135863467089E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999998335001E+000                  2.3024047409365800E-001                  3.7681651383258314E+000                 -6.7073371184320338E+000                  4.8647072359454473E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.8791274920183015E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999998217812E+000                  2.3023798915850135E-001                  3.7713783944060313E+000                 -6.6994940178892195E+000                  4.8757752971123427E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.9316177689393936E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999999998100626E+000                  2.3023554865548723E-001                  3.7763656455648120E+000                 -6.6884096603420389E+000                  4.8918661850231846E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.0074366398147528E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999999997866249E+000                  2.3023079053117917E-001                  3.7835658091271309E+000                 -6.6750725897612808E+000                  4.9124342093129290E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.1012686843353257E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.4999999997631874E+000                  2.3022617615738292E-001                  3.7914028662738990E+000                 -6.6633091604004324E+000                  4.9320728439073394E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.1864568733282528E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.4999999997397502E+000                  2.3022168495111661E-001                  3.8000279361336582E+000                 -6.6531936751011660E+000                  4.9508624749197923E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.2615803180730160E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.4999999997163127E+000                  2.3021729700955609E-001                  3.8072328189607858E+000                 -6.6468689728402932E+000                  4.9644402788665554E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.3094486746991069E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.4999999997045939E+000                  2.3021513470948779E-001                  3.8122877337535885E+000                 -6.6431406143221334E+000                  4.9732620815767588E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.3379952192016672E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.4999999996928752E+000                  2.3021299086112965E-001                  3.8176117447721274E+000                 -6.6398638679487716E+000                  4.9819084182225053E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.3632872295720559E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.4999999996811564E+000                  2.3021086309581892E-001                  3.8231845168305219E+000                 -6.6370129103478801E+000                  4.9903861349722725E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.3854486191624822E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.4999999996694373E+000                  2.3020874922166529E-001                  3.8289673179433410E+000                 -6.6345440534548095E+000                  4.9987016850927342E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.4047577929871027E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4999999996577187E+000                  2.3020664729966561E-001                  3.8349070614705005E+000                 -6.6323996716540590E+000                  5.0068611584406382E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.4216185844876899E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.4999999996459998E+000                  2.3020455570028686E-001                  3.8439359233940280E+000                 -6.6296062787033252E+000                  5.0188201670598671E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.4437077233159191E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.4999999996225626E+000                  2.3020039923192620E-001                  3.8530133053034938E+000                 -6.6272150558425764E+000                  5.0304591103844860E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.4627299220831851E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.4999999996108435E+000                  2.3019833236462314E-001                  3.8589449769574355E+000                 -6.6256897027161754E+000                  5.0380487948004360E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.4749189868531319E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.4999999995991249E+000                  2.3019627271459533E-001                  3.8647303846005041E+000                 -6.6241638296990919E+000                  5.0455082579161807E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.4871551443988981E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.4999999995874060E+000                  2.3019422025920019E-001                  3.8703303027811291E+000                 -6.6225936074553813E+000                  5.0528418949118228E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.4997919392737350E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.4999999995756874E+000                  2.3019217518226182E-001                  3.8757177358579291E+000                 -6.6209473066127869E+000                  5.0600538821106227E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.5130901871328759E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.4999999995639686E+000                  2.3019013781429459E-001                  3.8808774529372756E+000                 -6.6192048000833239E+000                  5.0671481912625511E+000                  6.9999999940944846E-001                  2.8000000059055152E-001                  2.0000000000000018E-002                  3.5272206133498760E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
