                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      678                  1.5000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.8144158320975757E+003                  4.7777846713685790E+000                  3.1418051706867329E+000                 -5.0680391842278967E+000                  7.0000000000000018E-001                  2.9797635251138499E-005                  2.7997020236474890E-001                  3.4468833607861392E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  1.0500000000000005E+000                  4.4696452876707761E-005                  4.1995530354712329E-001                  5.1703250411792075E-003                  1.5155141114004105E-003                  1.4070791467724317E-002                  3.1275366358125556E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5507219624333018E+004                  3.5298609961475818E+006                  3.1395303538665557E+009                  2.2824419505532170E-006                  2.2824419505532157E-006                  0.0000000000000000E+000                  9.1320714096201908E-008                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231214"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000000E+000                  4.9717925011225295E-001                  3.6825661848353444E+000                 -7.0902681639250593E+000                  4.3959184728658576E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1917854942817562E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999984999E+000                  4.9717912859548652E-001                  3.6826170122859225E+000                 -7.0899128757755481E+000                  4.3963247298939585E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1927611380175078E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999966251E+000                  4.9717897682359852E-001                  3.6826735152592303E+000                 -7.0895185843422350E+000                  4.3967756819554582E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1938448224292355E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999947500E+000                  4.9717882518928075E-001                  3.6827583083910160E+000                 -7.0889280625256257E+000                  4.3974512342380914E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1954696753654633E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999909999E+000                  4.9717852233225251E-001                  3.6829280544840315E+000                 -7.0877503225561806E+000                  4.3987991982086472E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1987168984128867E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999834999E+000                  4.9717791825668256E-001                  3.6833248452562111E+000                 -7.0850191529762458E+000                  4.4019282892071638E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2062811717905818E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999647500E+000                  4.9717641752424752E-001                  3.6838945153234737E+000                 -7.0811590443817334E+000                  4.4063597299429702E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2170536540463707E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999460001E+000                  4.9717493005620933E-001                  3.6847527490246321E+000                 -7.0754562438010709E+000                  4.4129233341228655E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2331448966013144E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999084999E+000                  4.9717199388434269E-001                  3.6864843197767776E+000                 -7.0643559765689128E+000                  4.4257605847026849E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2650785485873159E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
